Session Start,Session End,Total Sleep Duration (hrs),Average HRV (ms),Date,Awake Duration (hrs),REM Duration (hrs),Core Duration (hrs),Deep Duration (hrs),Total Steps,Total Standing Hours,Total Basal Energy Burned (kcal),Total Active Energy Burned (kcal),Total Exercise Minutes
2023-11-27 03:37:17-07:00,2023-11-27 10:45:17-07:00,7.133333333333334,40.5039,2023-11-27,0.10833333333333334,1.75,3.716666666666667,1.5583333333333331,10103.0,8.0,1664.9510000000023,1951.165,176.0
,,,,2023-11-28,,,,,4340.0,6.0,1646.985000000003,194.1449999999999,
,,,,2023-11-29,,,,,8458.0,10.0,1645.5470000000018,266.5979999999999,3.0
,,,,2023-11-30,,,,,9079.0,11.0,1676.2869999999964,537.3149999999996,57.0
,,,,2023-12-01,,,,,22217.0,12.0,1675.4620000000086,447.5549999999998,11.0
,,,,2023-12-02,,,,,1326.0,4.0,1608.3650000000005,49.558000000000014,
,,,,2023-12-03,,,,,3127.0,5.0,1593.3049999999998,118.82500000000005,
,,,,2023-12-04,,,,,18854.0,10.0,1669.624999999999,403.39599999999996,18.0
,,,,2023-12-05,,,,,10344.0,8.0,1699.6310000000017,235.9769999999999,10.0
,,,,2023-12-06,,,,,5000.0,5.0,1662.8740000000043,165.31699999999984,4.0
,,,,2023-12-07,,,,,11706.0,11.0,1660.0000000000111,660.07,65.0
,,,,2023-12-08,,,,,18717.0,11.0,1675.8180000000016,444.1260000000001,27.0
,,,,2023-12-09,,,,,14130.0,11.0,1638.6860000000004,215.7490000000001,14.0
,,,,2023-12-10,,,,,5710.0,4.0,1653.3360000000005,190.9029999999999,12.0
,,,,2023-12-11,,,,,6907.0,10.0,1656.4430000000011,231.66200000000006,6.0
,,,,2023-12-12,,,,,11591.0,10.0,1672.3040000000008,316.6560000000002,15.0
,,,,2023-12-13,,,,,5627.0,7.0,1602.2789999999993,207.72099999999998,5.0
,,,,2023-12-14,,,,,10538.0,11.0,1725.135000000002,479.0139999999999,46.0
,,,,2023-12-15,,,,,10909.0,11.0,1671.9140000000004,325.66499999999985,12.0
,,,,2023-12-16,,,,,6798.0,11.0,1668.3639999999998,326.44700000000006,23.0
,,,,2023-12-17,,,,,2610.0,4.0,1650.566,79.73100000000001,
,,,,2023-12-18,,,,,8750.0,11.0,1646.7880000000011,297.1269999999999,8.0
,,,,2023-12-19,,,,,10857.0,15.0,1125.1380000000006,377.58700000000005,12.0
,,,,2023-12-20,,,,,7701.0,8.0,1661.780000000001,249.8169999999998,2.0
,,,,2023-12-21,,,,,14066.0,13.0,1664.408000000002,377.4900000000001,5.0
,,,,2023-12-22,,,,,11730.0,8.0,1633.4120000000005,216.29400000000004,14.0
,,,,2023-12-23,,,,,3943.0,5.0,1365.836,121.56599999999999,3.0
,,,,2023-12-24,,,,,28.0,,807.18,,
,,,,2023-12-25,,,,,5939.0,12.0,1617.4730000000004,222.63099999999997,3.0
2023-12-26 01:18:50-07:00,2023-12-26 09:36:20-07:00,8.291666666666666,52.51275,2023-12-26,0.375,1.4333333333333333,5.558333333333334,0.925,1413.0,3.0,1638.017000000001,41.852000000000004,1.0
,,,,2023-12-27,,,,,8489.0,6.0,1612.739000000001,219.29899999999998,17.0
2023-12-28 04:27:46-07:00,2023-12-28 07:20:46-07:00,2.8833333333333333,33.9858,2023-12-28,0.19166666666666665,,,,8841.0,9.0,1666.6410000000005,267.0249999999999,6.0
,,,,2023-12-29,,,,,19079.0,9.0,1660.4170000000024,388.1940000000002,20.0
,,,,2023-12-30,,,,,16213.0,8.0,1670.9740000000002,296.01599999999985,9.0
2023-12-31 09:42:19-07:00,2023-12-31 16:16:19-07:00,6.566666666666666,33.28275,2023-12-31,0.16666666666666666,1.3583333333333334,3.6583333333333337,1.3833333333333333,36792.0,15.0,1723.9010000000055,942.6690000000009,84.0
,,,,2024-01-01,,,,,32209.0,11.0,1709.1410000000012,564.4099999999995,34.0
,,,,2024-01-02,,,,,19509.0,11.0,1063.0190000000007,406.36100000000016,17.0
2024-01-03 08:34:16-07:00,2024-01-03 16:00:16-07:00,7.433333333333334,27.9873,2024-01-03,0.20833333333333331,1.6333333333333333,4.791666666666667,0.8,23649.0,13.0,1684.7609999999984,504.0180000000001,29.0
,,,,2024-01-04,,,,,19885.0,13.0,1288.841000000001,443.2790000000003,20.0
2024-01-05 05:05:56-07:00,2024-01-05 16:40:56-07:00,11.583333333333334,39.143025,2024-01-05,2.1,1.9166666666666667,5.925,1.6416666666666666,26612.0,13.0,1701.6420000000012,578.4039999999998,30.0
2024-01-06 11:27:46-07:00,2024-01-06 14:44:46-07:00,3.283333333333333,155.452,2024-01-06,0.08333333333333333,0.4583333333333333,2.033333333333333,0.7083333333333334,46283.0,19.0,1748.802000000001,854.6099999999991,36.0
2024-01-07 04:44:59-07:00,2024-01-07 07:22:59-07:00,2.6333333333333333,,2024-01-07,0.049999999999999996,,,,8134.0,6.0,1678.3370000000007,288.822,38.0
,,,,2024-01-08,,,,,8056.0,9.0,1664.732000000003,787.2385990890501,60.0
,,,,2024-01-09,,,,,4356.0,,1579.0410000000006,91.93981444089299,
2024-01-10 01:18:54-07:00,2024-01-10 08:26:54-07:00,7.133333333333334,33.0384,2024-01-10,0.3666666666666667,1.5833333333333333,3.8916666666666666,1.2916666666666667,10116.0,12.0,1738.272999999999,1542.183667133575,76.0
,,,,2024-01-11,,,,,9630.0,11.0,1705.8389999999984,467.2714183695582,10.0
,,,,2024-01-12,0.08333333333333333,,1.3416666666666666,0.85,16848.0,13.0,1686.5689999999986,1095.7025202805087,64.0
2024-01-12 21:46:28-07:00,2024-01-13 10:08:28-07:00,12.366666666666667,51.15983333333333,2024-01-13,2.625,2.25,4.9,0.31666666666666665,8034.0,7.0,1694.2319999999997,355.1759031861056,11.0
,,,,2024-01-14,,,,,8548.0,7.0,1648.060000000001,337.5215326000001,4.0
,,,,2024-01-15,,,,,6427.0,7.0,1593.5570000000073,632.3226080000001,53.0
2024-01-16 01:25:02-07:00,2024-01-16 09:46:32-07:00,8.358333333333333,36.79925,2024-01-16,0.09166666666666667,2.025,5.266666666666667,0.975,8267.0,10.0,1685.952999999996,371.0629999999999,34.0
,,,,2024-01-17,,,,,16951.0,11.0,1666.2350000000024,843.03064,45.0
,,,,2024-01-18,,,,,7547.0,7.0,1052.3210000000004,495.7972999999999,58.0
2024-01-19 02:33:55-07:00,2024-01-19 08:04:55-07:00,5.516666666666667,28.0441,2024-01-19,0.25,1.1083333333333334,2.6666666666666665,1.4916666666666667,1895.0,5.0,1602.6509999999992,61.410000000000004,1.0
,,,,2024-01-20,,,,,138.0,,98.235,0.129,
,,,,2024-01-21,,,,,232.0,,,,
,,,,2024-01-22,,,,,4324.0,6.0,929.055,164.2510000000001,3.0
2024-01-23 00:48:26-07:00,2024-01-23 08:51:26-07:00,8.05,,2024-01-23,0.1,2.225,4.716666666666667,1.0083333333333333,5922.0,5.0,1636.4749999999992,136.684,3.0
2024-01-24 00:50:39-07:00,2024-01-24 08:35:09-07:00,7.741666666666666,32.357299999999995,2024-01-24,0.21666666666666667,1.6583333333333334,4.508333333333333,1.3583333333333334,11343.0,10.0,1669.1939999999993,866.981,105.0
2024-01-25 02:20:17-07:00,2024-01-25 08:34:47-07:00,6.241666666666666,55.72065,2024-01-25,0.1,1.3583333333333334,3.9166666666666665,0.8666666666666667,9936.0,11.0,1668.0290000000014,474.173,52.0
2024-01-26 01:53:55-07:00,2024-01-26 08:14:25-07:00,6.341666666666667,39.81525,2024-01-26,0.09166666666666666,1.2416666666666667,4.408333333333333,0.6,27222.0,16.0,1614.0420000000033,850.9529999999994,69.0
,,,,2024-01-27,,,,,15970.0,16.0,1627.7690000000023,266.6689999999999,9.0
,,,,2024-01-28,,,,,4493.0,9.0,1587.043,233.96128799999997,19.0
2024-01-29 02:46:25-07:00,2024-01-29 10:22:25-07:00,7.6,60.665499999999994,2024-01-29,0.2833333333333333,1.5416666666666667,4.2,1.575,10704.0,10.0,1639.2879999999986,311.3874591526508,8.0
2024-01-30 00:40:02-07:00,2024-01-30 08:42:32-07:00,8.041666666666666,51.6854,2024-01-30,0.13333333333333333,2.0166666666666666,4.683333333333334,1.2083333333333333,14933.0,13.0,1676.9019999999991,408.4720000000002,12.0
2024-01-31 01:37:01-07:00,2024-01-31 08:41:01-07:00,7.066666666666666,91.01769999999999,2024-01-31,0.16666666666666666,1.4833333333333334,4.383333333333334,1.0333333333333334,10633.0,8.0,1643.2659999999998,297.162,22.0
2024-02-01 01:11:43-07:00,2024-02-01 08:36:43-07:00,7.416666666666667,60.650600000000004,2024-02-01,0.15833333333333333,1.75,4.258333333333334,1.25,22012.0,13.0,1615.8850000000025,599.9906487011133,67.0
2024-02-02 00:08:38-07:00,2024-02-02 08:55:08-07:00,8.775,40.4721,2024-02-02,0.1,2.1416666666666666,5.358333333333333,1.175,15103.0,12.0,1672.7460000000005,371.5829999999998,10.0
2024-02-03 03:57:15-07:00,2024-02-03 10:59:15-07:00,7.033333333333333,34.5154,2024-02-03,0.3916666666666666,1.45,4.1,1.0916666666666668,9656.0,11.0,3229.018000000002,1501.1940000000002,170.0
2024-02-04 02:02:44-07:00,2024-02-04 09:38:44-07:00,7.6,42.97965,2024-02-04,0.15,1.475,5.208333333333333,0.7666666666666666,7307.0,8.0,3207.0960000000023,269.495,10.0
2024-02-05 01:33:25-07:00,2024-02-05 09:29:55-07:00,7.941666666666666,39.94365,2024-02-05,0.18333333333333332,1.0666666666666667,5.7,0.9916666666666667,14576.0,13.0,3272.540000000007,2491.0479999999993,248.0
2024-02-06 01:08:36-07:00,2024-02-06 08:42:36-07:00,7.566666666666666,35.8099,2024-02-06,0.325,1.5,4.625,1.1166666666666667,12454.0,14.0,1636.864000000004,388.219,12.0
2024-02-07 01:06:17-07:00,2024-02-07 08:55:17-07:00,7.816666666666666,73.33965,2024-02-07,0.5333333333333333,1.8083333333333333,4.858333333333333,0.6166666666666667,9708.0,11.0,1612.7580000000046,298.12500000000006,14.0
2024-02-08 00:55:32-07:00,2024-02-08 09:01:32-07:00,8.1,36.9797,2024-02-08,0.35,1.5499999999999998,5.508333333333333,0.6916666666666667,13457.0,13.0,1666.111000000003,402.70899999999995,16.0
2024-02-09 01:57:35-07:00,2024-02-09 09:14:35-07:00,7.283333333333333,63.810449999999996,2024-02-09,0.6499999999999999,1.4,4.191666666666666,1.0416666666666667,18796.0,7.0,1623.3290000000045,313.07399999999996,18.0
2024-02-10 02:47:11-07:00,2024-02-10 11:55:11-07:00,9.133333333333333,36.925533333333334,2024-02-10,0.325,2.091666666666667,5.183333333333334,1.5333333333333334,991.0,1.0,1579.0190000000005,29.352999999999987,1.0
2024-02-11 02:22:15-07:00,2024-02-11 09:54:15-07:00,7.533333333333333,35.8441,2024-02-11,0.6916666666666667,1.375,4.216666666666667,1.25,1261.0,3.0,1620.0689999999997,49.693999999999996,
2024-02-12 02:55:09-07:00,2024-02-12 07:54:39-07:00,4.991666666666666,34.8219,2024-02-12,0.23333333333333334,0.9583333333333334,2.8666666666666667,0.9333333333333332,21795.0,12.0,1688.633000000003,470.6009999999998,30.0
,,,,2024-02-13,0.23333333333333334,,0.05,,45419.0,16.0,1656.1490000000033,845.2249999999995,35.0
2024-02-13 23:56:32-07:00,2024-02-14 07:39:02-07:00,7.708333333333333,55.6969,2024-02-14,0.43333333333333335,1.725,4.2,1.0666666666666667,29912.0,13.0,1670.1559999999981,663.41,55.0
2024-02-15 00:15:50-07:00,2024-02-15 07:52:50-07:00,7.616666666666666,,2024-02-15,0.2,1.3583333333333334,4.95,1.1083333333333334,50625.0,17.0,1704.7910000000002,921.9369999999999,54.0
,,,,2024-02-16,,,,,25689.0,11.0,1121.7409999999995,444.9039999999998,38.0
,,,,2024-02-17,,,,,1651.0,,524.423,11.66,
,,,,2024-02-18,,,,,5937.0,,,,
2024-02-19 03:46:54-07:00,2024-02-19 10:00:24-07:00,6.225,31.089349999999996,2024-02-19,0.05,1.3666666666666667,3.583333333333333,1.2249999999999999,10126.0,14.0,1495.9919999999997,290.15799999999973,6.0
2024-02-20 01:15:27-07:00,2024-02-20 09:11:27-07:00,7.933333333333334,34.47865,2024-02-20,0.21666666666666667,2.033333333333333,4.908333333333333,0.775,14386.0,10.0,1674.9669999999983,445.2990000000001,20.0
,,,,2024-02-21,,,,,7086.0,6.0,1626.257999999998,146.785,9.0
2024-02-22 00:40:36-07:00,2024-02-22 09:29:36-07:00,8.816666666666666,75.4128,2024-02-22,0.31666666666666665,1.5083333333333335,5.691666666666666,1.3,8148.0,9.0,1715.0479999999957,1491.335,157.0
2024-02-23 01:48:57-07:00,2024-02-23 09:10:27-07:00,7.358333333333333,55.7868,2024-02-23,0.3,1.575,4.658333333333333,0.825,21160.0,13.0,1706.284999999994,516.64,28.0
,,,,2024-02-24,,,,,12981.0,13.0,1639.6219999999976,217.92500000000004,18.0
2024-02-25 01:20:13-07:00,2024-02-25 09:32:43-07:00,8.208333333333334,33.76535,2024-02-25,0.23333333333333334,1.9249999999999998,5.083333333333333,0.9666666666666668,1604.0,3.0,1602.1519999999994,39.02100000000001,1.0
2024-02-26 01:34:02-07:00,2024-02-26 08:36:02-07:00,7.033333333333333,48.066900000000004,2024-02-26,0.3333333333333333,1.7416666666666667,3.8333333333333335,1.125,3092.0,4.0,1625.4939999999965,194.96600000000007,15.0
2024-02-27 01:51:32-07:00,2024-02-27 09:02:02-07:00,7.175,26.7709,2024-02-27,0.09166666666666666,1.4833333333333332,4.508333333333334,1.0916666666666668,20203.0,13.0,1747.5400000000495,1816.0160000000408,164.0
2024-02-28 01:40:14-07:00,2024-02-28 08:26:14-07:00,6.766666666666667,42.5149,2024-02-28,0.13333333333333333,1.2666666666666666,4.366666666666666,1.0,14384.0,11.0,1651.4659999999958,444.6169999999998,21.0
2024-02-29 01:20:51-07:00,2024-02-29 08:35:21-07:00,7.241666666666666,120.79114999999999,2024-02-29,0.125,1.7583333333333333,4.725,0.6333333333333333,14414.0,12.0,1669.603000000002,317.8,4.0
2024-03-01 01:05:34-07:00,2024-03-01 08:35:34-07:00,7.5,52.1991,2024-03-01,0.05,2.0083333333333333,4.391666666666667,1.0499999999999998,13919.0,14.0,1693.4250000000302,859.4999999999976,71.0
2024-03-02 02:29:58-07:00,2024-03-02 10:57:58-07:00,8.466666666666667,57.788349999999994,2024-03-02,0.2,2.033333333333333,4.533333333333333,1.7000000000000002,1971.0,,1653.084,28.258000000000003,
2024-03-03 02:21:14-07:00,2024-03-03 10:00:14-07:00,7.65,63.559400000000004,2024-03-03,0.06666666666666667,1.8666666666666665,4.5,1.2166666666666666,8190.0,8.0,1645.390999999999,283.4259999999999,12.0
2024-03-04 01:04:07-07:00,2024-03-04 09:53:07-07:00,8.816666666666666,58.6764,2024-03-04,0.39166666666666666,1.975,5.583333333333333,0.8666666666666667,15287.0,13.0,1698.5739999999957,511.5229999999999,23.0
2024-03-05 00:57:18-07:00,2024-03-05 08:34:48-07:00,7.625,31.74955,2024-03-05,0.3333333333333333,0.9666666666666667,5.275,1.05,15086.0,14.0,1705.2190000000403,1562.991000000014,127.0
2024-03-06 01:32:26-07:00,2024-03-06 08:11:26-07:00,6.65,45.920649999999995,2024-03-06,0.225,1.2416666666666667,3.9833333333333334,1.2,14950.0,12.0,1728.3639999999996,384.9789999999996,9.0
2024-03-07 01:27:44-07:00,2024-03-07 08:36:14-07:00,7.141666666666667,48.75835,2024-03-07,0.21666666666666667,1.3833333333333333,4.316666666666666,1.225,16331.0,14.0,1702.9130000000434,1459.6730000000045,135.0
2024-03-08 01:01:23-07:00,2024-03-08 08:29:53-07:00,7.475,61.250299999999996,2024-03-08,0.24166666666666667,1.6083333333333334,5.008333333333333,0.6166666666666667,14279.0,12.0,1684.287,407.3089999999997,21.0
,,,,2024-03-09,,,,,8934.0,8.0,1694.129,233.37100000000007,5.0
2024-03-10 02:13:47-07:00,2024-03-10 09:09:47-07:00,6.933333333333334,41.3718,2024-03-10,0.075,2.091666666666667,3.658333333333333,1.1083333333333334,12283.0,12.0,1636.7129999999993,333.25899999999996,6.0
2024-03-11 00:12:28-07:00,2024-03-11 07:44:58-07:00,7.541666666666667,28.2177,2024-03-11,0.058333333333333334,1.6666666666666665,5.241666666666666,1.0,9518.0,6.0,1666.9640000000006,201.13999999999996,5.0
2024-03-11 23:48:31-07:00,2024-03-12 07:48:31-07:00,8.0,,2024-03-12,0.10833333333333334,2.1333333333333333,4.616666666666667,0.7166666666666667,19091.0,15.0,1738.0109999999781,1496.5360000000046,122.0
2024-03-13 02:07:32-07:00,2024-03-13 06:54:02-07:00,4.775,23.8941,2024-03-13,0.35000000000000003,1.025,3.041666666666667,0.6166666666666667,12591.0,11.0,1700.5139999999994,389.31899999999996,16.0
2024-03-13 23:45:23-07:00,2024-03-14 07:36:53-07:00,7.858333333333333,49.89735,2024-03-14,0.075,1.75,4.808333333333334,0.9666666666666667,20557.0,14.0,1685.5709999999917,572.0250000000004,36.0
2024-03-15 00:26:53-07:00,2024-03-15 05:46:53-07:00,5.333333333333333,52.6014,2024-03-15,0.18333333333333332,0.5083333333333333,3.7583333333333333,1.2333333333333334,20275.0,16.0,1729.6139999999934,786.8381713612033,13.0
2024-03-15 23:43:01-07:00,2024-03-16 05:49:01-07:00,6.1,42.9454,2024-03-16,0.11666666666666667,1.3166666666666667,3.308333333333333,1.0083333333333333,23829.0,17.0,1688.7380000000023,591.3330000000001,3.0
,,,,2024-03-17,0.058333333333333334,,0.3833333333333333,0.6833333333333333,21646.0,15.0,1344.730999999999,519.2910000000002,13.0
2024-03-17 23:15:49-07:00,2024-03-18 08:29:49-07:00,9.233333333333333,49.4533,2024-03-18,0.275,2.75,4.908333333333333,0.175,13361.0,10.0,1694.3730000000055,366.5789999999996,9.0
2024-03-19 01:47:25-07:00,2024-03-19 08:02:25-07:00,6.25,30.0961,2024-03-19,0.18333333333333335,1.4666666666666668,4.008333333333334,2.908333333333333,13283.0,10.0,1685.9200000000055,354.8269999999998,13.0
2024-03-19 21:42:38-07:00,2024-03-20 07:17:08-07:00,9.575,57.70526666666667,2024-03-20,0.30833333333333335,1.775,5.175,,12170.0,11.0,1685.9610000000134,464.2259999999986,35.0
,,,,2024-03-21,,,,,19675.0,15.0,1730.895999999999,555.817,23.0
,,,,2024-03-22,,,,,10415.0,10.0,1637.266,333.8189999999997,11.0
2024-03-23 00:30:24-07:00,2024-03-23 07:29:54-07:00,6.991666666666666,40.1618,2024-03-23,0.09166666666666667,1.3583333333333334,4.525,1.0166666666666666,14350.0,12.0,1743.1130000000023,412.97999999999985,8.0
,,,,2024-03-24,,,,,2126.0,4.0,1650.6080000000006,62.239999999999995,1.0
2024-03-24 23:36:11-07:00,2024-03-25 06:50:11-07:00,7.233333333333333,69.39695,2024-03-25,0.10833333333333334,1.8,4.133333333333334,0.25,9592.0,13.0,1732.2319999999982,392.94499999999977,9.0
,,,,2024-03-26,,,,,26373.0,14.0,1672.8529999999957,693.3759999999999,41.0
2024-03-27 01:54:12-07:00,2024-03-27 09:03:12-07:00,7.15,56.66165,2024-03-27,0.1,1.8916666666666666,4.175,0.9833333333333334,12267.0,9.0,1735.7309999999998,284.6169999999999,8.0
,,,,2024-03-28,,,,,11217.0,12.0,1659.6989999999987,306.1569999999999,10.0
,,,,2024-03-29,,,,,15852.0,12.0,1691.5339999999999,401.358,14.0
,,,,2024-03-30,,,,,16530.0,11.0,1674.0799999999986,399.5460000000001,21.0
2024-03-31 00:11:29-07:00,2024-03-31 08:34:29-07:00,8.383333333333333,52.7791,2024-03-31,0.4,1.85,5.083333333333333,1.05,11069.0,12.0,1689.100999999998,273.46999999999997,11.0
2024-04-01 00:58:57-07:00,2024-04-01 08:55:27-07:00,7.941666666666666,73.0243,2024-04-01,0.48333333333333334,1.8666666666666667,4.875,0.7166666666666667,16890.0,11.0,1730.3620000000085,523.0880000000004,22.0
,,,,2024-04-02,,,,,24036.0,13.0,1703.0130000000577,1914.5870000000014,155.0
,,,,2024-04-03,,,,,6625.0,7.0,1666.602000000001,154.529,2.0
2024-04-04 01:21:49-07:00,2024-04-04 07:44:49-07:00,6.383333333333334,89.8062,2024-04-04,0.225,1.3583333333333334,4.533333333333333,1.0,12904.0,12.0,1638.353000000007,326.125,15.0
2024-04-04 23:24:59-07:00,2024-04-05 05:43:59-07:00,6.316666666666666,107.47175,2024-04-05,0.38333333333333336,0.85,3.35,1.0,23207.0,17.0,1652.39700000001,661.4080000000001,30.0
2024-04-06 01:54:32-07:00,2024-04-06 05:43:02-07:00,3.808333333333333,72.9954,2024-04-06,0.14166666666666666,0.5833333333333333,2.4916666666666667,0.5916666666666667,28460.0,19.0,1654.1620000000087,715.7570000000002,27.0
,,,,2024-04-07,,,,,27181.0,19.0,1770.0550000000042,707.8289999999998,28.0
2024-04-08 03:54:55-07:00,2024-04-08 10:35:55-07:00,6.683333333333334,42.2838,2024-04-08,0.15,1.0,4.391666666666667,1.1416666666666666,7009.0,9.0,1630.556,242.48300000000003,2.0
2024-04-09 01:13:28-07:00,2024-04-09 04:32:28-07:00,3.316666666666667,32.5496,2024-04-09,0.03333333333333333,0.875,1.4166666666666665,0.9916666666666667,19053.0,11.0,1670.8060000000025,372.29699999999974,35.0
2024-04-10 00:02:05-07:00,2024-04-10 04:46:35-07:00,4.741666666666666,49.7216,2024-04-10,0.11666666666666667,0.9500000000000001,3.05,0.625,31626.0,13.0,1748.3720000000048,604.3950000000002,39.0
,,,,2024-04-11,,,,,19729.0,7.0,1616.359000000008,354.8269999999997,34.0
,,,,2024-04-12,0.008333333333333333,,1.1833333333333333,0.175,14007.0,15.0,1700.7960000000028,353.05299999999977,11.0
2024-04-12 22:47:15-07:00,2024-04-13 06:46:45-07:00,7.991666666666666,46.78905,2024-04-13,0.15,1.7416666666666667,3.666666666666667,1.0666666666666667,45317.0,16.0,1744.658000000018,957.8410000000009,73.0
,,,,2024-04-14,,,,,14228.0,13.0,1684.0660000000044,350.47999999999996,12.0
,,,,2024-04-15,,,,,9848.0,7.0,1674.5180000000018,262.89200000000005,9.0
2024-04-16 06:10:08-07:00,2024-04-16 07:53:08-07:00,1.7166666666666666,50.2509,2024-04-16,0.23333333333333334,0.13333333333333333,1.7666666666666666,1.025,30449.0,18.0,1687.7690000000068,568.3520000000002,15.0
2024-04-16 21:39:16-07:00,2024-04-17 03:30:16-07:00,5.85,34.7282,2024-04-17,0.058333333333333334,0.8166666666666667,1.6166666666666667,0.35833333333333334,36085.0,18.0,1740.9310000000085,663.7960000000005,15.0
,,,,2024-04-18,,,,,38178.0,15.0,1719.3170000000075,771.3180000000003,35.0
2024-04-19 00:15:42-07:00,2024-04-19 04:06:42-07:00,3.85,42.0401,2024-04-19,0.10833333333333334,0.49166666666666664,2.2916666666666665,0.9583333333333333,29255.0,19.0,1750.886000000006,674.8900000000004,16.0
2024-04-20 00:07:01-07:00,2024-04-20 03:40:31-07:00,3.558333333333333,36.3609,2024-04-20,0.5333333333333333,0.5083333333333333,1.7916666666666665,0.725,36405.0,16.0,1700.8610000000115,682.7600000000003,32.0
,,,,2024-04-21,0.15,0.5166666666666666,1.8166666666666667,0.825,7401.0,11.0,1675.4699999999996,273.788,11.0
2024-04-21 20:45:18-07:00,2024-04-22 07:12:48-07:00,10.458333333333334,,2024-04-22,0.35,2.1750000000000003,4.625,,13993.0,15.0,1578.4969999999992,432.57700000000017,14.0
,,,,2024-04-23,,,,,5916.0,,,,
,,,,2024-04-24,,,,,17121.0,12.0,1049.0670000000014,509.3369999999999,14.0
,,,,2024-04-25,,,,,10002.0,12.0,1710.1220000000044,333.76,5.0
,,,,2024-04-26,,,,,14675.0,11.0,1627.5420000000013,402.55699999999996,31.0
,,,,2024-04-27,,,,,32780.0,11.0,1673.643000000001,888.2279999999998,105.0
,,,,2024-04-28,,,,,4046.0,7.0,1685.0500000000052,180.0140000000001,1.0
2024-04-28 23:45:19-07:00,2024-04-29 07:43:49-07:00,7.975,98.34944999999999,2024-04-29,0.24166666666666667,1.6749999999999998,4.5,1.2333333333333334,12876.0,11.0,1673.6480000000051,390.8210000000002,20.0
2024-04-30 00:18:02-07:00,2024-04-30 07:44:32-07:00,7.441666666666666,59.75695,2024-04-30,0.2,1.5083333333333333,4.65,1.0833333333333333,8380.0,5.0,1702.637,158.64099999999996,6.0
,,,,2024-05-01,,,,,14652.0,9.0,1668.0900000000047,343.0450000000002,16.0
,,,,2024-05-02,,,,,17702.0,12.0,1681.6690000000044,443.07499999999993,20.0
,,,,2024-05-03,,,,,10369.0,10.0,1597.9429999999975,422.68534207412785,11.0
,,,,2024-05-04,,,,,21384.0,13.0,1674.0059999999999,836.1407372835154,24.0
2024-05-05 03:14:59-07:00,2024-05-05 10:34:29-07:00,7.325,48.8352,2024-05-05,0.18333333333333332,1.6583333333333332,4.541666666666667,0.9416666666666667,4049.0,8.0,1669.1670000000006,223.67912936165,3.0
,,,,2024-05-06,,,,,15208.0,13.0,1680.654999999998,697.3502192857482,9.0
,,,,2024-05-07,,,,,10619.0,7.0,1676.1489999999988,401.5466302143112,14.0
,,,,2024-05-08,,,,,4988.0,5.0,1679.9100000000003,189.00633713394396,6.0
,,,,2024-05-09,,,,,20851.0,12.0,1712.992999999995,475.679,42.0
,,,,2024-05-10,,,,,6097.0,7.0,1664.4429999999968,249.04299999999995,14.0
2024-05-11 01:30:10-07:00,2024-05-11 08:17:10-07:00,6.783333333333333,28.9669,2024-05-11,0.23333333333333334,1.525,4.25,0.7750000000000001,10549.0,9.0,1633.4570000000003,249.72400000000005,6.0
2024-05-12 00:53:08-07:00,2024-05-12 08:58:08-07:00,8.083333333333334,48.41525,2024-05-12,0.30833333333333335,1.6333333333333333,6.075,0.75,3645.0,7.0,1680.308,156.73599999999996,4.0
2024-05-12 23:37:22-07:00,2024-05-13 06:45:52-07:00,7.141666666666667,32.19225,2024-05-13,0.24166666666666667,1.2666666666666666,4.358333333333333,0.5916666666666667,7803.0,7.0,1689.944000000003,202.96699999999993,12.0
,,,,2024-05-14,,,,,5507.0,1.0,1652.6369999999997,38.672999999999995,3.0
2024-05-15 00:07:47-07:00,2024-05-15 08:01:47-07:00,7.9,,2024-05-15,0.31666666666666665,1.825,5.683333333333334,0.6166666666666667,12792.0,13.0,1736.4520000000011,337.6249999999999,10.0
2024-05-15 23:34:05-07:00,2024-05-16 08:02:35-07:00,8.475,33.28,2024-05-16,0.9166666666666666,1.3416666666666666,4.916666666666667,0.7583333333333333,13253.0,11.0,1727.2440000000017,588.2717279383896,22.0
,,,,2024-05-17,0.075,,0.06666666666666667,,6928.0,8.0,1695.9010000000007,301.09770799999995,4.0
2024-05-17 23:55:57-07:00,2024-05-18 09:25:27-07:00,9.491666666666667,48.752700000000004,2024-05-18,1.5333333333333332,2.7416666666666667,3.9,1.175,7726.0,9.0,1706.9079999999997,384.63181199999997,10.0
,,,,2024-05-19,,,,,6665.0,5.0,1648.7600000000004,65.640716,2.0
2024-05-20 01:03:55-07:00,2024-05-20 08:42:55-07:00,7.65,36.9615,2024-05-20,0.4583333333333333,1.7666666666666666,4.516666666666667,0.9083333333333333,15247.0,13.0,1690.1010000000003,400.478,14.0
,,,,2024-05-21,,,,,19618.0,12.0,1726.487000000001,451.3210000000003,24.0
,,,,2024-05-22,,,,,10713.0,9.0,1681.6150000000007,327.2499999999999,13.0
2024-05-22 23:37:27-07:00,2024-05-23 07:26:57-07:00,7.825,49.9344,2024-05-23,0.7583333333333333,1.7916666666666667,3.7583333333333333,1.1,18993.0,13.0,1578.705,501.852,18.0
2024-05-24 00:27:18-07:00,2024-05-24 07:54:18-07:00,7.45,41.9187,2024-05-24,0.19999999999999998,1.7083333333333333,4.883333333333334,0.6583333333333333,24514.0,16.0,1786.1149999999982,656.0769999999998,39.0
